Chart Recorder Data File Tue, Mar 22, 2022 10:00 AM
CH1 (V)  	CH2 (V)  
10.727666016	0.163085937
10.743281250	0.164062500
10.774511719	0.167968750
10.868203125	0.158691406
10.977509766	0.156738281
10.993125000	0.149414062
11.039970703	0.148437500
11.118046875	0.143066406
11.164892578	0.143066406
11.164892578	0.135742187
11.180507813	0.137207031
11.164892578	0.134277344
11.211738281	0.134277344
11.289814453	0.129882812
11.383505859	0.129882812
11.399121094	0.123046875
11.399121094	0.125976562
11.508427734	0.119140625
11.586503906	0.119628906
11.648964844	0.113281250
11.680195313	0.118164062
11.727041016	0.110839844
11.773886719	0.103515625
11.867578125	0.107910156
11.914423828	0.111328125
12.023730469	0.105957031
12.070576172	0.110351562
12.117421875	0.104980469
12.148652344	0.098632812
12.242343750	0.105468750
12.320419922	0.108886719
12.336035156	0.106933594
12.460957031	0.113281250
12.507802734	0.109375000
12.554648437	0.114257812
12.601494141	0.111328125
12.742031250	0.105957031
12.757646484	0.116210937
12.773261719	0.111328125
12.866953125	0.119140625
12.898183594	0.128906250
12.960644531	0.123046875
13.007490234	0.130371094
13.023105469	0.126953125
13.085566406	0.136230469
13.179257812	0.131347656
13.272949219	0.140625000
13.351025391	0.138671875
13.382255859	0.134277344
13.460332031	0.145019531
13.507177734	0.151367187
13.569638672	0.150878906
13.647714844	0.160156250
13.663330078	0.156250000
13.757021484	0.165527344
13.772636719	0.163085937
13.835097656	0.158203125
13.944404297	0.169433594
14.006865234	0.183105469
14.069326172	0.178222656
14.100556641	0.188964844
14.178632813	0.185546875
14.256708984	0.195312500
14.334785156	0.195800781
14.397246094	0.206054687
14.444091797	0.203613281
14.475322266	0.199218750
14.553398438	0.210449219
14.615859375	0.223632812
14.693935547	0.220214844
14.693935547	0.230468750
14.772011719	0.226562500
14.834472656	0.237304687
14.912548828	0.235351562
14.928164063	0.243652344
14.990625000	0.241699219
15.115546875	0.252929687
15.193623047	0.251953125
15.256083984	0.243652344
15.271699219	0.251953125
15.365390625	0.257812500
15.381005859	0.253417969
15.443466797	0.256347656
15.537158203	0.250488281
15.584003906	0.251953125
15.630849609	0.243164062
15.630849609	0.244140625
15.740156250	0.236328125
15.740156250	0.237304687
15.787001953	0.229003906
15.833847656	0.232421875
15.927539062	0.226074219
15.958769531	0.226074219
16.114921875	0.211914062
16.146152344	0.212402344
16.146152344	0.203125000
16.224228516	0.203613281
16.271074219	0.194335937
16.317919922	0.192871094
16.380380859	0.187988281
16.458457031	0.185546875
16.552148438	0.178710937
16.630224609	0.178710937
16.723916016	0.173828125
16.755146484	0.175781250
16.848837891	0.167480469
16.911298828	0.167968750
16.926914062	0.161132812
16.926914062	0.150390625
17.051835937	0.156250000
17.098681641	0.162109375
17.129912109	0.157226562
17.129912109	0.161621094
17.114296875	0.155273437
17.129912109	0.164062500
17.176757812	0.154785156
17.301679687	0.163574219
17.317294922	0.154785156
17.410986328	0.162597656
17.442216797	0.159667969
17.442216797	0.147949219
17.489062500	0.156738281
17.551523437	0.161132812
17.645214844	0.159179687
17.692060547	0.164550781
17.801367187	0.163574219
17.863828125	0.155761719
17.895058594	0.167968750
17.926289063	0.171386719
17.973134766	0.166503906
18.144902344	0.177246094
18.160517578	0.174804687
18.207363281	0.166992187
18.316669922	0.179687500
18.379130859	0.186523437
18.394746094	0.183593750
18.441591797	0.189453125
18.488437500	0.189941406
18.582128906	0.198242187
18.628974609	0.197753906
18.660205078	0.203125000
18.707050781	0.200683594
18.769511719	0.207031250
18.863203125	0.208496094
18.925664063	0.214843750
18.972509766	0.213378906
19.066201172	0.209472656
19.128662109	0.225097656
19.222353516	0.233886719
19.237968750	0.233886719
19.300429687	0.238281250
19.409736328	0.239746094
19.503427734	0.250488281
19.565888672	0.252929687
19.597119141	0.256835937
19.690810547	0.261230469
19.768886719	0.254882812
19.815732422	0.271484375
19.831347656	0.272949219
19.846962891	0.274902344
19.878193359	0.277343750
19.956269531	0.277832031
19.987500000	0.269531250
20.065576172	0.281738281
20.206113281	0.274414062
20.221728516	0.287109375
20.221728516	0.289550781
20.221728516	0.287109375
20.268574219	0.292968750
20.346650391	0.287597656
20.393496094	0.290527344
20.487187500	0.287597656
20.518417969	0.276367187
20.518417969	0.286132812
20.580878906	0.276855469
20.643339844	0.287109375
20.705800781	0.283691406
20.799492188	0.277832031
20.815107422	0.279785156
20.815107422	0.277343750
20.877568359	0.268066406
20.908798828	0.276367187
21.018105469	0.271972656
21.064951172	0.267089844
21.064951172	0.256347656
21.096181641	0.263671875
21.158642578	0.250488281
21.221103516	0.254394531
21.267949219	0.251953125
21.346025391	0.250488281
21.408486328	0.242187500
21.502177734	0.240722656
21.549023438	0.225585937
21.611484375	0.232421875
21.673945312	0.224609375
21.705175781	0.220214844
21.783251953	0.217773437
21.845712891	0.216796875
21.861328125	0.212890625
21.955019531	0.211914062
22.111171875	0.207519531
22.126787109	0.202636719
22.126787109	0.205078125
22.158017578	0.206054687
22.204863281	0.199218750
22.314169922	0.204589844
22.361015625	0.201660156
22.345400391	0.205566406
22.361015625	0.201660156
22.361015625	0.203125000
22.361015625	0.203125000
22.361015625	0.206054687
22.361015625	0.201171875
22.361015625	0.198730469
22.376630859	0.200683594
22.610859375	0.202148437
22.657705078	0.197753906
22.876318359	0.202636719
23.173007812	0.205078125
23.313544922	0.209960937
23.422851562	0.214355469
23.469697266	0.218750000
23.500927734	0.215820312
23.625849609	0.225097656
23.735156250	0.227050781
23.844462891	0.234375000
23.938154297	0.236328125
24.016230469	0.240722656
24.063076172	0.243652344
24.203613281	0.248046875
24.234843750	0.254394531
24.359765625	0.259765625
24.390996094	0.262695312
24.484687500	0.264648437
24.562763672	0.270507812
24.593994141	0.274414062
24.687685547	0.277832031
24.703300781	0.278320312
24.718916016	0.282714844
24.734531250	0.281250000
24.781376953	0.285156250
24.906298828	0.288574219
24.968759766	0.288085937
24.968759766	0.291503906
24.999990234	0.296386719
25.046835937	0.295898437
25.187373047	0.296875000
25.218603516	0.301757812
25.281064453	0.304687500
25.327910156	0.302734375
25.374755859	0.308593750
25.421601563	0.304687500
25.437216797	0.310546875
25.499677734	0.304199219
25.577753906	0.309082031
25.687060547	0.298339844
25.702675781	0.308593750
25.733906250	0.300292969
25.796367187	0.303710937
25.827597656	0.299804687
25.921289062	0.300781250
25.968134766	0.296386719
26.046210937	0.301269531
26.108671875	0.293945312
26.171132812	0.291992187
26.233593750	0.287597656
26.249208984	0.287597656
26.311669922	0.284179687
26.311669922	0.289062500
26.342900391	0.280273437
26.405361328	0.280761719
26.405361328	0.277343750
26.420976562	0.286621094
26.592744141	0.274902344
26.608359375	0.276855469
26.670820312	0.263671875
26.655205078	0.270507812
26.670820312	0.261718750
26.686435547	0.269042969
26.717666016	0.257812500
26.733281250	0.269042969
26.748896484	0.255371094
26.764511719	0.262207031
26.936279297	0.247558594
26.998740234	0.255859375
27.045585938	0.245117187
27.108046875	0.254394531
27.123662109	0.242187500
27.139277344	0.250976562
27.123662109	0.240234375
27.170507812	0.251464844
27.186123047	0.240234375
27.264199219	0.250976562
27.342275391	0.235839844
27.342275391	0.250488281
27.404736328	0.236816406
27.467197266	0.244628906
27.529658203	0.235351562
27.623349609	0.244628906
27.638964844	0.233886719
27.748271484	0.246093750
27.795117188	0.232910156
27.873193359	0.234375000
27.982500000	0.233398437
28.044960938	0.246093750
28.123037109	0.235351562
28.201113281	0.245605469
28.341650391	0.237304687
28.435341797	0.244140625
28.560263672	0.242187500
28.653955078	0.245117187
28.700800781	0.247070312
28.794492188	0.251464844
28.841337891	0.251953125
28.935029297	0.262207031
29.028720703	0.258300781
29.122412109	0.266113281
29.216103516	0.264648437
29.278564453	0.271972656
29.294179687	0.269531250
29.356640625	0.272949219
29.419101562	0.274414062
29.450332031	0.279785156
29.622099609	0.280273437
29.684560547	0.288085937
29.684560547	0.287597656
29.840712891	0.293945312
29.918789063	0.294921875
29.950019531	0.301757812
30.028095703	0.300292969
30.153017578	0.306152344
30.168632813	0.306152344
30.231093750	0.312988281
30.309169922	0.309570312
30.402861328	0.312011719
30.512167969	0.315429687
30.574628906	0.317871094
30.590244141	0.316406250
30.699550781	0.320312500
30.855703125	0.316894531
30.886933594	0.317871094
30.902548828	0.316406250
30.902548828	0.323242187
30.980625000	0.316406250
31.074316406	0.326660156
31.089931641	0.314941406
31.105546875	0.308593750
31.183623047	0.313476562
31.214853516	0.318847656
31.292929687	0.312500000
31.449082031	0.310058594
31.636464844	0.306152344
31.683310547	0.301269531
31.698925781	0.301757812
31.683310547	0.299316406
31.683310547	0.301757812
31.698925781	0.301757812
31.683310547	0.303222656
31.683310547	0.299804687
31.683310547	0.300292969
31.683310547	0.308105469
31.698925781	0.300781250
31.683310547	0.297851562
31.683310547	0.299804687
31.683310547	0.297363281
31.683310547	0.299804687
31.683310547	0.306640625
31.683310547	0.300292969
31.683310547	0.309570312
