8.919,32.386,8.615,32.933,8.924,32.933,7.153,58.083,6.951,57.536,7.107,57.536,6.832,87.607,6.806,90.887,6.959,88.154,6.403,171.806,6.597,166.338,6.369,169.619,0,0,0,0,0,0
8.969,32.386,8.666,33.479,8.974,33.479,7.203,58.083,7.001,58.083,7.158,57.536,6.882,88.154,6.856,91.434,7.009,88.701,6.453,172.899,6.647,167.432,6.419,171.259,0,0,0,0,0,0
9.019,32.933,8.715,33.479,9.024,33.479,7.253,58.63,7.051,58.63,7.207,58.083,6.932,88.701,6.906,91.981,7.059,89.247,6.503,173.992,6.697,169.072,6.47,172.352,0,0,0,0,0,0
9.069,32.933,8.765,34.026,9.074,34.026,7.303,59.176,7.101,58.63,7.257,58.63,6.982,89.247,6.956,92.528,7.109,90.341,6.553,175.633,6.747,170.165,6.519,173.992,0,0,0,0,0,0
9.119,32.933,8.815,34.026,9.124,34.026,7.353,59.176,7.151,59.176,7.308,58.63,7.032,89.794,7.006,93.074,7.159,90.887,6.603,176.726,6.797,171.259,6.569,175.086,0,0,0,0,0,0
9.169,33.479,8.865,34.026,9.174,34.026,7.403,59.723,7.201,59.723,7.357,59.176,7.082,90.341,7.056,93.621,7.209,91.434,6.653,177.82,6.847,172.899,6.619,176.179,0,0,0,0,0,0
9.219,33.479,8.916,34.573,9.224,34.573,7.453,60.27,7.251,59.723,7.407,59.723,7.132,90.887,7.106,94.715,7.259,91.981,6.703,179.46,6.898,173.992,6.669,177.82,0,0,0,0,0,0
9.269,33.479,8.965,34.573,9.274,34.573,7.503,60.27,7.301,60.27,7.457,59.723,7.182,91.434,7.156,95.261,7.309,92.528,6.753,180.553,6.947,175.086,6.719,178.913,0,0,0,0,0,0
9.319,34.026,9.015,34.573,9.325,34.573,7.553,60.817,7.351,60.817,7.507,60.27,7.232,92.528,7.206,95.808,7.36,93.074,6.803,181.647,6.997,176.179,6.769,180.007,0,0,0,0,0,0
9.369,34.026,9.065,35.12,9.374,35.12,7.603,61.363,7.401,60.817,7.557,60.817,7.282,92.528,7.256,96.355,7.409,93.621,6.853,183.287,7.047,177.82,6.819,181.647,0,0,0,0,0,0
9.419,34.026,9.115,35.12,9.424,35.12,7.653,61.363,7.451,61.363,7.607,60.817,7.332,93.621,7.306,96.902,7.459,94.168,6.903,184.381,7.097,178.913,6.869,182.74,0,0,0,0,0,0
9.469,34.573,9.166,35.12,9.474,35.12,7.703,61.91,7.501,61.363,7.657,61.363,7.382,94.168,7.356,97.448,7.509,94.715,6.953,185.474,7.148,180.007,6.919,183.834,0,0,0,0,0,0
9.519,34.573,9.216,35.666,9.524,35.666,7.753,62.457,7.551,61.91,7.707,61.91,7.432,94.715,7.406,98.542,7.559,95.261,7.003,186.568,7.197,181.647,6.969,185.474,0,0,0,0,0,0
9.569,35.12,9.265,35.666,9.574,35.666,7.803,62.457,7.601,62.457,7.757,61.91,7.482,95.261,7.456,98.542,7.609,96.355,7.054,188.208,7.247,182.74,7.019,186.568,0,0,0,0,0,0
9.619,35.12,9.315,35.666,9.624,35.666,7.853,63.004,7.651,62.457,7.807,62.457,7.532,95.808,7.506,99.635,7.659,96.902,7.103,189.301,7.297,183.834,7.069,187.661,0,0,0,0,0,0
9.669,35.12,9.365,36.213,9.674,36.213,7.903,63.55,7.701,63.004,7.857,62.457,7.582,96.355,7.556,100.182,7.709,97.448,7.153,190.395,7.347,185.474,7.119,189.301,0,0,0,0,0,0
9.719,35.666,9.415,36.213,9.724,36.213,7.953,63.55,7.751,63.55,7.907,63.004,7.632,96.902,7.606,100.729,7.759,97.995,7.203,192.035,7.397,186.568,7.169,190.395,0,0,0,0,0,0
9.769,35.666,9.465,36.76,9.774,36.213,8.003,64.097,7.801,63.55,7.957,63.55,7.682,97.448,7.657,101.276,7.81,98.542,7.253,193.129,7.447,187.661,7.219,191.488,0,0,0,0,0,0
9.819,35.666,9.515,36.76,9.825,36.76,8.053,64.644,7.851,64.097,8.007,63.55,7.732,97.995,7.706,101.822,7.859,99.089,7.303,194.222,7.497,188.755,7.269,193.129,0,0,0,0,0,0
9.87,36.213,9.565,36.76,9.874,36.76,8.103,64.644,7.901,64.644,8.057,64.097,7.782,98.542,7.756,102.369,7.909,99.635,7.353,195.862,7.547,190.395,7.319,194.222,0,0,0,0,0,0
9.919,36.213,9.616,36.76,9.924,36.76,8.153,65.191,7.951,64.644,8.107,64.644,7.832,99.635,7.806,102.916,7.959,100.182,7.403,196.956,7.597,191.488,7.369,195.316,0,0,0,0,0,0
9.97,36.213,9.665,36.76,9.974,37.307,8.203,65.191,8.001,65.191,8.157,64.644,7.882,100.182,7.856,104.009,8.009,100.729,7.453,198.049,7.647,193.129,7.419,196.956,0,0,0,0,0,0
10.019,36.213,9.715,37.307,10.024,37.307,8.254,65.737,8.051,65.191,8.207,65.191,7.933,100.729,7.906,104.009,8.059,101.822,7.503,199.689,7.697,194.222,7.469,198.049,0,0,0,0,0,0
10.069,36.76,9.765,37.307,10.074,37.307,8.304,66.284,8.101,65.737,8.257,65.737,7.982,101.276,7.956,105.103,8.109,102.369,7.553,200.783,7.747,195.316,7.519,199.689,0,0,0,0,0,0
10.119,36.76,9.815,37.307,10.124,37.853,8.353,66.284,8.152,66.284,8.307,65.737,8.032,101.822,8.006,105.65,8.159,102.916,7.604,201.876,7.797,196.409,7.569,200.783,0,0,0,0,0,0
10.17,36.76,9.865,37.853,10.174,37.853,8.403,66.831,8.201,66.284,8.357,66.284,8.082,102.369,8.056,106.196,8.211,103.463,7.653,203.517,7.847,198.049,7.619,201.876,0,0,0,0,0,0
10.219,37.307,9.915,37.853,10.224,37.853,8.453,67.378,8.251,66.831,8.407,66.284,8.132,102.916,8.106,106.743,8.259,104.009,7.703,204.61,7.897,199.143,7.669,203.517,0,0,0,0,0,0
10.269,37.307,9.965,37.853,10.274,38.4,8.503,67.378,8.301,67.378,8.457,66.831,8.182,103.463,8.156,107.29,8.309,104.556,7.753,205.704,7.947,200.236,7.719,204.61,0,0,0,0,0,0
10.319,37.853,10.015,38.4,10.324,38.4,8.553,67.924,8.351,67.378,8.507,67.378,8.232,104.009,8.206,107.837,8.36,105.103,7.803,206.797,7.997,201.876,7.769,205.704,0,0,0,0,0,0
10.369,37.853,10.065,38.4,10.374,38.4,8.603,68.471,8.402,67.924,8.557,67.378,8.282,104.556,8.256,108.383,8.409,106.196,7.853,207.891,8.047,202.97,7.819,207.344,0,0,0,0,0,0
10.419,37.853,10.115,38.947,10.424,38.947,8.653,68.471,8.451,67.924,8.607,67.924,8.332,105.103,8.306,109.477,8.459,106.743,7.903,209.531,8.097,204.063,7.869,208.437,0,0,0,0,0,0
10.469,37.853,10.165,38.947,10.474,38.947,8.703,69.018,8.501,68.471,8.657,68.471,8.382,105.65,8.356,110.024,8.509,107.29,7.953,210.624,8.147,205.704,7.919,209.531,0,0,0,0,0,0
10.519,37.853,10.215,38.947,10.524,38.947,8.753,69.018,8.551,69.018,8.708,68.471,8.432,106.196,8.407,110.57,8.559,107.837,8.003,211.718,8.197,206.797,7.969,211.171,0,0,0,0,0,0
10.569,38.4,10.265,39.494,10.574,39.494,8.803,69.564,8.601,69.018,8.757,69.018,8.482,107.29,8.456,111.117,8.609,108.383,8.053,213.358,8.247,207.891,8.019,212.265,0,0,0,0,0,0
10.619,38.4,10.315,39.494,10.624,39.494,8.853,70.111,8.651,69.564,8.807,69.564,8.532,107.837,8.506,111.664,8.659,108.93,8.103,214.452,8.297,209.531,8.069,213.358,0,0,0,0,0,0
10.669,38.4,10.365,39.494,10.674,39.494,8.903,70.111,8.701,70.111,8.857,69.564,8.582,108.383,8.556,112.21,8.709,109.477,8.153,215.545,8.347,210.624,8.119,214.998,0,0,0,0,0,0
10.719,38.4,10.415,40.04,10.724,39.494,8.953,70.658,8.751,70.111,8.907,70.111,8.632,108.93,8.606,112.757,8.759,110.024,8.203,217.185,8.398,211.718,8.169,216.092,0,0,0,0,0,0
10.769,38.947,10.465,40.04,10.774,39.494,9.003,71.205,8.801,70.658,8.957,70.658,8.682,109.477,8.656,113.304,8.809,110.57,8.253,218.279,8.447,212.811,8.219,217.732,0,0,0,0,0,0
10.819,38.947,10.515,40.04,10.824,40.04,9.053,71.205,8.851,71.205,9.007,70.658,8.732,110.024,8.706,113.851,8.859,111.664,8.303,219.372,8.497,214.452,8.269,218.825,0,0,0,0,0,0
10.869,39.494,10.565,40.587,10.874,40.04,9.103,71.751,8.901,71.205,9.057,71.205,8.782,110.57,8.756,114.397,8.909,112.21,8.353,221.012,8.547,215.545,8.319,219.919,0,0,0,0,0,0
10.919,39.494,10.615,40.587,10.924,40.587,9.153,72.298,8.951,71.751,9.107,71.205,8.832,111.117,8.806,115.491,8.959,112.757,8.403,222.106,8.597,216.638,8.369,221.559,0,0,0,0,0,0
10.969,39.494,10.665,40.587,10.975,40.587,9.203,72.298,9.001,72.298,9.157,71.751,8.882,112.21,8.856,116.038,9.009,113.304,8.453,223.199,8.647,218.279,8.419,222.653,0,0,0,0,0,0
11.019,40.04,10.715,40.587,11.024,40.587,9.253,72.845,9.051,72.298,9.207,71.751,8.932,112.757,8.906,116.584,9.059,113.851,8.503,224.293,8.697,219.372,8.469,224.293,0,0,0,0,0,0
11.069,40.04,10.765,41.134,11.074,41.134,9.303,73.392,9.101,72.845,9.257,72.298,8.982,113.304,8.956,117.131,9.109,114.397,8.553,225.933,8.747,220.466,8.519,224.84,0,0,0,0,0,0
11.119,40.04,10.815,41.134,11.124,41.134,9.354,73.392,9.151,73.392,9.307,72.845,9.032,113.851,9.006,117.678,9.159,114.944,8.603,227.027,8.797,222.106,8.569,226.48,0,0,0,0,0,0
11.169,40.587,10.865,41.134,11.174,41.134,9.403,73.938,9.201,73.392,9.358,73.392,9.082,114.397,9.056,118.225,9.209,115.491,8.653,228.12,8.847,223.199,8.619,227.573,0,0,0,0,0,0
11.219,40.587,10.915,41.681,11.224,41.681,9.453,74.485,9.251,73.938,9.407,73.392,9.132,114.944,9.106,118.771,9.259,116.038,8.703,229.76,8.897,224.293,8.669,228.667,0,0,0,0,0,0
11.269,40.587,10.965,41.681,11.274,41.681,9.503,74.485,9.301,74.485,9.457,73.938,9.182,115.491,9.156,119.865,9.309,116.584,8.753,230.854,8.947,225.386,8.72,230.307,0,0,0,0,0,0
11.319,40.587,11.015,41.681,11.324,41.681,9.553,75.032,9.351,74.485,9.507,73.938,9.232,116.038,9.206,120.412,9.359,117.678,8.803,231.947,8.997,226.48,8.769,231.401,0,0,0,0,0,0
11.369,41.134,11.065,42.227,11.374,42.227,9.603,75.579,9.401,75.032,9.557,74.485,9.282,116.584,9.256,120.958,9.409,118.225,8.853,233.588,9.047,228.12,8.819,232.494,0,0,0,0,0,0
11.419,41.134,11.115,42.227,11.424,42.227,9.653,75.579,9.451,75.579,9.607,75.032,9.332,117.131,9.306,121.505,9.459,118.771,8.903,234.681,9.097,229.214,8.869,234.134,0,0,0,0,0,0
11.469,41.134,11.165,42.227,11.474,42.227,9.703,76.125,9.501,75.579,9.657,75.032,9.382,117.678,9.356,122.052,9.509,119.318,8.953,235.775,9.147,230.307,8.919,235.228,0,0,0,0,0,0
11.519,41.681,11.215,42.774,11.524,42.774,9.753,76.125,9.551,76.125,9.707,75.579,9.432,118.225,9.406,122.599,9.559,119.865,9.003,237.415,9.197,231.947,8.969,236.321,0,0,0,0,0,0
11.569,41.681,11.265,42.774,11.574,42.774,9.803,76.672,9.601,76.672,9.757,76.125,9.482,119.318,9.456,123.145,9.609,120.412,9.053,238.508,9.247,233.041,9.019,237.962,0,0,0,0,0,0
11.619,41.681,11.315,42.774,11.624,42.774,9.853,77.219,9.651,76.672,9.807,76.125,9.532,119.865,9.506,124.239,9.659,120.958,9.103,239.602,9.297,234.134,9.069,239.055,0,0,0,0,0,0
11.669,42.227,11.365,42.774,11.674,42.774,9.903,77.219,9.701,77.219,9.857,76.672,9.582,120.412,9.556,124.786,9.709,121.505,9.153,241.242,9.347,235.775,9.119,240.148,0,0,0,0,0,0
11.719,42.227,11.415,43.321,11.724,43.321,9.953,77.766,9.751,77.219,9.907,77.219,9.632,120.958,9.607,125.332,9.759,122.052,9.203,242.335,9.397,236.868,9.169,241.789,0,0,0,0,0,0
11.769,42.227,11.465,43.321,11.774,43.321,10.003,78.312,9.801,77.766,9.957,77.219,9.682,121.505,9.656,125.879,9.809,122.599,9.253,243.429,9.447,237.962,9.219,242.882,0,0,0,0,0,0
11.819,42.774,11.515,43.321,11.825,43.321,10.053,78.312,9.851,78.312,10.007,77.766,9.733,122.052,9.706,126.426,9.859,123.692,9.303,244.522,9.497,239.055,9.27,243.976,0,0,0,0,0,0
11.869,42.774,11.565,43.868,11.874,43.868,10.103,78.859,9.901,78.312,10.057,78.312,9.782,122.599,9.756,126.973,9.909,123.692,9.353,246.163,9.547,240.695,9.319,245.616,0,0,0,0,0,0
11.919,42.774,11.615,43.868,11.924,43.868,10.153,79.406,9.951,78.859,10.107,78.312,9.832,123.145,9.806,127.519,9.96,124.786,9.404,247.256,9.597,241.789,9.369,246.709,0,0,0,0,0,0
11.969,42.774,11.665,43.868,11.974,43.868,10.203,79.406,10.001,78.859,10.157,78.859,9.882,123.692,9.857,128.066,10.009,125.332,9.453,248.35,9.647,242.882,9.419,247.803,0,0,0,0,0,0
12.02,43.321,11.716,44.414,12.024,43.868,10.253,79.953,10.051,79.406,10.207,78.859,9.932,124.239,9.906,129.16,10.059,125.879,9.503,249.99,9.697,243.976,9.47,249.443,0,0,0,0,0,0
12.069,43.321,11.765,44.414,12.074,44.414,10.303,79.953,10.101,79.953,10.257,79.406,9.982,124.786,9.956,129.706,10.109,126.426,9.553,251.083,9.747,245.616,9.519,250.537,0,0,0,0,0,0
12.119,43.321,11.815,44.414,12.124,44.414,10.353,80.499,10.151,80.499,10.307,79.953,10.032,125.879,10.006,130.253,10.159,126.973,9.604,252.177,9.797,246.709,9.569,251.63,0,0,0,0,0,0
12.169,43.868,11.915,44.961,12.174,44.414,10.403,81.046,10.201,80.499,10.357,79.953,10.082,126.426,10.057,130.8,10.211,127.519,9.653,253.817,9.847,247.803,9.619,253.27,0,0,0,0,0,0
12.219,43.868,11.965,44.961,12.224,44.961,10.453,81.046,10.251,81.046,10.407,80.499,10.132,126.973,10.107,131.347,10.259,128.066,9.703,254.364,9.898,249.443,9.669,253.817,0,0,0,0,0,0
12.269,43.868,12.015,44.961,12.274,44.961,10.503,81.593,10.301,81.046,10.457,80.499,10.182,127.519,10.156,131.893,10.309,128.613,9.753,254.911,9.947,250.537,9.719,254.364,0,0,0,0,0,0
12.319,43.868,12.065,45.508,12.324,44.961,10.553,81.593,10.351,81.593,10.507,81.046,10.232,128.066,10.206,132.44,10.359,129.706,9.803,254.911,9.997,251.63,0,0,0,0,0,0,0,0
12.369,44.414,12.115,45.508,12.374,45.508,10.603,82.14,10.401,82.14,10.557,81.593,10.282,128.613,10.256,132.987,10.409,130.253,0,0,10.047,252.724,0,0,0,0,0,0,0,0
12.419,44.414,12.165,45.508,12.424,45.508,10.653,82.686,10.451,82.14,10.607,81.593,10.332,129.16,10.306,133.533,10.459,130.8,0,0,10.097,253.817,0,0,0,0,0,0,0,0
12.469,44.414,12.215,45.508,12.474,45.508,10.703,82.686,10.501,82.686,10.657,82.14,10.382,129.706,10.356,134.08,10.509,131.347,0,0,0,0,0,0,0,0,0,0,0,0
12.519,44.961,12.265,46.055,12.524,45.508,10.753,83.233,10.551,83.233,10.707,82.686,10.433,130.253,10.406,135.174,10.559,131.893,0,0,0,0,0,0,0,0,0,0,0,0
12.569,44.961,12.315,46.055,12.574,46.055,10.803,83.78,10.602,83.233,10.757,82.686,10.482,130.8,10.456,135.72,10.609,132.44,0,0,0,0,0,0,0,0,0,0,0,0
12.619,44.961,12.365,46.055,12.624,46.055,10.853,83.78,10.651,83.78,10.807,83.233,10.532,131.347,10.506,136.267,10.66,132.987,0,0,0,0,0,0,0,0,0,0,0,0
12.669,44.961,12.415,46.601,12.674,46.055,10.903,84.327,10.701,84.327,10.857,83.78,10.582,131.893,10.556,136.814,10.709,133.533,0,0,0,0,0,0,0,0,0,0,0,0
12.719,45.508,12.465,46.601,12.724,46.601,10.953,84.327,10.751,84.327,10.907,83.78,10.632,132.987,10.606,137.361,10.759,134.08,0,0,0,0,0,0,0,0,0,0,0,0
12.769,45.508,12.515,47.148,12.774,46.601,11.003,84.873,10.801,84.873,10.957,84.327,10.682,132.987,10.656,137.907,10.809,135.174,0,0,0,0,0,0,0,0,0,0,0,0
12.819,45.508,12.565,47.148,12.824,46.601,11.053,85.42,10.851,84.873,11.007,84.327,10.732,133.533,10.707,138.454,10.859,135.72,0,0,0,0,0,0,0,0,0,0,0,0
12.869,46.055,12.665,47.148,12.874,47.148,11.103,85.42,10.901,85.42,11.057,84.873,10.782,134.08,10.756,139.001,10.909,136.267,0,0,0,0,0,0,0,0,0,0,0,0
12.919,46.055,12.765,47.695,12.924,47.148,11.153,85.967,10.951,85.967,11.107,85.42,10.832,134.627,10.806,139.548,10.959,136.814,0,0,0,0,0,0,0,0,0,0,0,0
12.969,46.055,12.815,47.695,12.974,47.148,11.203,86.514,11.001,85.967,11.157,85.42,10.882,135.174,10.856,140.641,11.009,137.361,0,0,0,0,0,0,0,0,0,0,0,0
13.019,46.601,12.865,47.695,13.024,47.695,11.253,86.514,11.051,86.514,11.207,85.967,10.932,136.267,10.906,141.188,11.059,137.907,0,0,0,0,0,0,0,0,0,0,0,0
13.069,46.601,12.915,48.241,13.074,47.695,11.303,87.06,11.101,87.06,11.257,86.514,10.982,136.814,10.957,141.735,11.109,138.454,0,0,0,0,0,0,0,0,0,0,0,0
13.119,46.601,12.965,48.241,13.124,47.695,11.353,87.06,11.151,87.06,11.307,86.514,11.033,137.361,11.006,142.281,11.159,139.001,0,0,0,0,0,0,0,0,0,0,0,0
13.169,46.601,13.015,48.241,13.174,47.695,11.403,87.607,11.201,87.607,11.357,87.06,11.082,137.907,11.056,142.828,11.209,139.548,0,0,0,0,0,0,0,0,0,0,0,0
13.219,47.148,13.065,48.788,13.224,48.241,11.453,88.154,11.251,87.607,11.407,87.06,11.132,138.454,11.106,143.922,11.259,140.094,0,0,0,0,0,0,0,0,0,0,0,0
13.269,47.148,13.115,48.788,13.274,48.241,11.503,88.701,11.301,88.154,11.457,87.607,11.182,139.001,11.156,143.922,11.309,140.641,0,0,0,0,0,0,0,0,0,0,0,0
13.319,47.148,13.165,48.788,13.324,48.241,11.553,88.701,11.351,88.701,11.507,88.154,11.232,139.548,11.206,144.468,11.359,141.735,0,0,0,0,0,0,0,0,0,0,0,0
13.369,47.695,13.215,48.788,13.374,48.788,11.603,89.247,11.401,88.701,11.557,88.154,11.282,140.094,11.256,145.015,11.409,142.281,0,0,0,0,0,0,0,0,0,0,0,0
13.419,47.695,13.265,49.335,13.424,48.788,11.653,89.247,11.451,89.247,11.607,88.701,11.332,140.641,11.306,146.109,11.46,142.828,0,0,0,0,0,0,0,0,0,0,0,0
13.469,47.695,13.315,49.335,13.474,48.788,11.703,89.794,11.501,89.794,11.658,89.247,11.382,141.188,11.356,146.655,11.509,143.375,0,0,0,0,0,0,0,0,0,0,0,0
13.519,47.695,13.365,49.335,13.524,48.788,11.753,90.341,11.551,89.794,11.707,89.247,11.432,141.735,11.406,147.202,11.559,143.922,0,0,0,0,0,0,0,0,0,0,0,0
13.569,48.241,13.415,49.882,13.574,49.335,11.803,90.341,11.601,90.341,11.757,89.794,11.482,142.281,11.456,147.749,11.609,144.468,0,0,0,0,0,0,0,0,0,0,0,0
13.619,48.241,13.465,49.882,13.624,49.335,11.853,90.887,11.651,90.887,11.807,90.341,11.532,142.828,11.506,148.296,11.659,145.015,0,0,0,0,0,0,0,0,0,0,0,0
13.669,48.241,13.515,49.882,13.674,49.335,11.903,91.434,11.701,90.887,11.857,90.341,11.582,143.922,11.556,148.842,11.709,145.562,0,0,0,0,0,0,0,0,0,0,0,0
13.719,48.241,13.565,50.428,13.724,49.882,11.953,91.434,11.751,91.434,11.907,90.887,11.632,144.468,11.606,149.389,11.759,146.109,0,0,0,0,0,0,0,0,0,0,0,0
13.769,48.788,13.615,50.428,13.774,49.882,12.003,91.981,11.801,91.434,11.957,90.887,11.682,145.015,11.656,149.936,11.809,147.202,0,0,0,0,0,0,0,0,0,0,0,0
13.819,48.788,13.665,50.428,13.824,49.882,12.053,91.981,11.851,91.981,12.007,91.434,11.732,145.562,11.706,151.029,11.859,147.749,0,0,0,0,0,0,0,0,0,0,0,0
13.869,48.788,13.715,50.428,13.874,50.428,12.103,92.528,11.901,92.528,12.057,91.981,11.782,146.109,11.756,151.576,11.909,148.296,0,0,0,0,0,0,0,0,0,0,0,0
13.919,49.335,13.765,50.975,13.924,50.428,12.153,93.074,11.951,92.528,12.107,91.981,11.832,146.655,11.806,152.123,11.959,148.842,0,0,0,0,0,0,0,0,0,0,0,0
13.969,49.335,13.815,50.975,13.974,50.428,12.203,93.074,12.001,93.074,12.157,92.528,11.882,147.202,11.856,152.67,12.009,149.389,0,0,0,0,0,0,0,0,0,0,0,0
14.019,49.335,13.865,50.975,14.024,50.428,12.253,93.621,12.051,93.621,12.207,93.074,11.932,147.749,11.906,153.216,12.059,149.936,0,0,0,0,0,0,0,0,0,0,0,0
14.069,49.882,13.915,51.522,14.074,50.975,12.303,94.168,12.101,93.621,12.257,93.074,11.982,148.296,11.956,153.763,12.109,150.483,0,0,0,0,0,0,0,0,0,0,0,0
14.119,49.882,13.965,51.522,14.124,50.975,12.353,94.168,12.151,94.168,12.307,93.621,12.032,149.389,12.006,154.31,12.159,151.029,0,0,0,0,0,0,0,0,0,0,0,0
14.169,49.882,14.015,51.522,14.174,50.975,12.403,94.715,12.201,94.715,12.357,93.621,12.082,149.389,12.056,154.856,12.211,151.576,0,0,0,0,0,0,0,0,0,0,0,0
14.219,49.882,14.065,52.069,14.224,51.522,12.453,95.261,12.251,94.715,12.407,94.168,12.132,150.483,12.106,155.403,12.259,152.67,0,0,0,0,0,0,0,0,0,0,0,0
14.269,50.428,14.115,52.069,14.274,51.522,12.504,95.261,12.301,95.261,12.457,94.715,12.182,151.029,12.156,155.95,12.309,153.216,0,0,0,0,0,0,0,0,0,0,0,0
14.319,50.428,14.165,52.069,14.324,51.522,12.553,95.808,12.351,95.808,12.507,94.715,12.232,151.576,12.206,157.043,12.359,153.216,0,0,0,0,0,0,0,0,0,0,0,0
14.369,50.428,14.215,52.069,14.374,52.069,12.603,95.808,12.401,95.808,12.557,95.261,12.282,152.123,12.256,157.59,12.409,154.31,0,0,0,0,0,0,0,0,0,0,0,0
14.419,50.975,14.265,52.615,14.424,52.069,12.653,96.355,12.451,96.355,12.607,95.808,12.332,152.67,12.306,158.137,12.459,154.856,0,0,0,0,0,0,0,0,0,0,0,0
14.469,50.975,14.316,52.615,14.474,52.069,12.703,96.902,12.502,96.902,12.657,95.808,12.382,153.216,12.356,158.684,12.509,155.403,0,0,0,0,0,0,0,0,0,0,0,0
14.519,50.975,14.365,52.615,14.524,52.069,12.753,96.902,12.551,96.902,12.707,96.355,12.432,153.763,12.406,159.23,12.559,155.95,0,0,0,0,0,0,0,0,0,0,0,0
14.569,50.975,14.415,53.162,14.574,52.615,12.803,97.448,12.601,97.448,12.757,96.902,12.482,154.31,12.457,159.777,12.609,156.497,0,0,0,0,0,0,0,0,0,0,0,0
14.619,51.522,14.465,53.162,14.624,52.615,12.853,97.995,12.651,97.448,12.807,96.902,12.532,154.856,12.506,160.324,12.659,157.043,0,0,0,0,0,0,0,0,0,0,0,0
14.669,51.522,14.516,53.162,14.674,52.615,12.904,97.995,12.701,97.995,12.857,97.448,12.582,155.403,12.556,161.417,12.709,157.59,0,0,0,0,0,0,0,0,0,0,0,0
14.719,51.522,14.566,53.162,14.724,53.162,12.953,98.542,12.751,98.542,12.907,97.995,12.632,155.95,12.606,161.964,12.759,158.137,0,0,0,0,0,0,0,0,0,0,0,0
14.769,52.069,14.615,53.709,14.774,53.162,13.003,99.089,12.801,99.089,12.957,97.995,12.682,157.043,12.656,162.511,12.809,158.684,0,0,0,0,0,0,0,0,0,0,0,0
14.819,52.069,14.665,53.709,14.824,53.162,13.053,99.089,12.851,99.089,13.007,98.542,12.732,157.59,12.706,163.058,12.859,159.23,0,0,0,0,0,0,0,0,0,0,0,0
14.869,52.069,14.715,53.709,14.874,53.162,13.103,99.635,12.901,99.635,13.057,99.089,12.782,158.137,12.756,163.604,12.909,159.777,0,0,0,0,0,0,0,0,0,0,0,0
14.919,52.069,14.765,54.256,14.924,53.709,13.153,100.182,12.951,99.635,13.107,99.089,12.832,158.684,12.806,164.151,12.959,160.324,0,0,0,0,0,0,0,0,0,0,0,0
14.969,52.615,14.815,54.256,14.974,53.709,13.203,100.182,13.001,100.182,13.157,99.635,12.882,159.23,12.857,164.698,13.009,161.417,0,0,0,0,0,0,0,0,0,0,0,0
15.019,52.615,14.865,54.256,15.025,53.709,13.253,100.729,13.051,100.729,13.207,99.635,12.932,159.777,12.906,165.245,13.06,161.964,0,0,0,0,0,0,0,0,0,0,0,0
15.069,52.615,14.915,54.256,15.074,54.256,13.303,100.729,13.101,100.729,13.257,100.182,12.982,160.324,12.956,166.338,13.109,162.511,0,0,0,0,0,0,0,0,0,0,0,0
15.119,53.162,14.965,54.802,15.124,54.256,13.353,101.276,13.151,101.276,13.307,100.729,13.032,160.871,13.006,166.885,13.159,163.058,0,0,0,0,0,0,0,0,0,0,0,0
15.169,53.162,15.015,54.802,15.175,54.256,13.403,101.822,13.201,101.822,13.357,100.729,13.082,161.417,13.056,167.432,13.209,163.604,0,0,0,0,0,0,0,0,0,0,0,0
15.219,53.162,15.065,54.802,15.224,54.802,13.453,101.822,13.251,101.822,13.407,101.276,13.132,161.964,13.106,167.978,13.259,164.151,0,0,0,0,0,0,0,0,0,0,0,0
15.269,53.162,15.115,54.802,15.274,54.802,13.503,102.369,13.301,102.369,13.457,101.822,13.182,162.511,13.156,168.525,13.309,164.698,0,0,0,0,0,0,0,0,0,0,0,0
15.319,53.709,15.165,55.349,15.324,54.802,13.553,102.916,13.351,102.916,13.507,101.822,13.232,163.058,13.206,169.072,13.359,165.245,0,0,0,0,0,0,0,0,0,0,0,0
15.369,53.709,15.215,55.349,15.374,54.802,13.603,102.916,13.401,102.916,13.557,102.369,13.282,163.604,13.256,169.619,13.409,165.791,0,0,0,0,0,0,0,0,0,0,0,0
15.419,53.709,15.265,0,15.424,55.349,13.653,103.463,13.451,103.463,13.607,102.369,13.332,164.698,13.306,170.165,13.459,166.885,0,0,0,0,0,0,0,0,0,0,0,0
15.469,54.256,15.315,0,15.474,55.349,13.703,104.009,13.501,103.463,13.657,102.916,13.382,165.245,13.356,170.712,13.509,167.432,0,0,0,0,0,0,0,0,0,0,0,0
15.519,54.256,15.366,56.443,15.524,55.349,13.753,104.009,13.551,104.009,13.707,103.463,13.432,165.791,13.406,171.806,13.559,167.978,0,0,0,0,0,0,0,0,0,0,0,0
15.569,54.256,15.415,56.443,15.574,55.896,13.803,104.556,13.601,104.556,13.757,103.463,13.482,166.338,13.456,172.352,13.61,168.525,0,0,0,0,0,0,0,0,0,0,0,0
15.619,54.256,15.465,56.443,15.624,55.896,13.853,104.556,13.651,104.556,13.807,104.009,13.532,166.885,13.506,172.899,13.659,169.072,0,0,0,0,0,0,0,0,0,0,0,0
15.669,54.802,15.515,56.443,15.674,55.896,13.903,105.103,13.701,105.103,13.857,104.556,13.582,167.432,13.556,173.446,13.709,169.619,0,0,0,0,0,0,0,0,0,0,0,0
15.719,54.802,15.565,56.443,15.724,55.896,13.953,105.65,13.751,105.65,13.907,104.556,13.632,167.978,13.606,173.992,13.759,170.165,0,0,0,0,0,0,0,0,0,0,0,0
